dataset,baseline,perturbation,class,pearson_r,l2,split_type,baseline_type,class_name
rpe1,lpm_randomGeneEmb,PPRC1,Transcription,0.3540925017985806,8.062119605529295,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PRPF18,Transcription,0.6807106916942816,8.16738688445087,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PRPF19,Transcription,0.8186852049487656,8.522851639590783,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PRPF3,Transcription,0.8397575778941364,9.931379279193193,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PRPF31,Transcription,0.7394113276204854,12.259308310207777,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PRPF4,Transcription,0.826004305263801,9.445951738452512,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PRPF40A,Transcription,0.7161682910090094,8.9204669518457,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PRPF6,Transcription,0.6401693774779192,15.734194551189075,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PRPF8,Transcription,0.7913324429403457,11.27107012185617,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PTBP1,Transcription,0.8143497281897039,6.346481880792865,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PTCD1,Transcription,0.563362645947,5.902053019544937,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,PUF60,Transcription,0.7349626577476852,11.695287681780338,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RARS2,Transcription,0.6149465286026421,4.812672447847846,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBBP4,Transcription,0.6015773544439443,5.765679682152094,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBM17,Transcription,0.7310587388691157,6.448431239847461,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBM25,Transcription,0.7746927755618593,10.37641399133098,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBM39,Transcription,0.7714311222411849,10.64387622706771,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBM4,Transcription,0.4706223477731163,5.98295983237801,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBM42,Transcription,0.8563764919560521,9.219293695040069,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBM48,Transcription,0.8396420873757799,6.7357945325024335,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBMX,Transcription,0.8137662648885191,7.136276478039391,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RBMX2,Transcription,0.7415352753959791,8.867604687418956,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RCL1,Transcription,0.8857021954582311,8.38682886766741,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RFC1,Transcription,0.7803246985184707,6.121497539986772,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RIOK1,Transcription,0.7482115152817486,5.137595583494475,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RNASEH2C,Transcription,0.4558796548375731,5.602843843795012,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RNF113A,Transcription,0.6515953124594577,11.00020774043828,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RNGTT,Transcription,0.7467789580405866,5.65230720799357,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RNMT,Transcription,0.3211199629220954,10.420209483062196,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RNPC3,Transcription,0.8309955990493176,5.102326786945861,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RNPS1,Transcription,0.6977621163014444,7.301528664035133,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RPL7L1,Transcription,0.8653616254831629,7.114039932601349,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RPP14,Transcription,0.8676147749129633,7.184396591202967,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RPP30,Transcription,0.8660175385248936,9.40311749376364,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RPUSD4,Transcription,0.6862297264942092,4.788255092921469,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RRN3,Transcription,0.8636691703170597,7.03401182876462,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RRP9,Transcription,0.8352707485472533,8.844973041224565,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,RTCB,Transcription,0.5786639217280276,6.307773552051122,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SARS2,Transcription,-0.4249258258772088,8.589221810595319,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SART1,Transcription,0.6626707202286373,11.79722708197163,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SART3,Transcription,0.8050690614039826,7.278443760088642,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SCAF1,Transcription,0.6433102959873673,7.712929954173087,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SDE2,Transcription,0.3411963932387242,6.420022281220309,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SF1,Transcription,0.6069580961387804,7.365665784541888,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SF3A2,Transcription,0.8097929812555001,3.916105837825831,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SF3B2,Transcription,0.6510048010924419,12.555747426199517,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SF3B3,Transcription,0.7913157221338537,10.087871307350634,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SF3B4,Transcription,0.8114793209687148,7.178214198833414,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SF3B5,Transcription,0.801430426024197,9.901002838318176,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SFPQ,Transcription,0.7321549927719743,11.672945306494736,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SFSWAP,Transcription,0.8050053744045105,7.4897025881120385,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SLBP,Transcription,0.8263454509921464,6.9571370145796365,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SLU7,Transcription,0.7547607877439539,11.419679293664869,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SMARCB1,Transcription,0.6584327688808655,4.822454109779754,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SMG5,Transcription,0.4147383785467212,11.114454562852414,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SMU1,Transcription,0.7943816301647199,13.47425851391742,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNAPC1,Transcription,0.7555202980216595,6.908109655791465,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNAPC2,Transcription,0.8370413490465697,8.394720691951457,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNAPC3,Transcription,0.8630888128344001,5.703238221732924,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNAPC5,Transcription,0.8477165991617522,5.457953517931727,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNIP1,Transcription,0.6436249876639202,12.821895398590105,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRNP200,Transcription,0.7095391843006449,13.308275009168865,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRNP25,Transcription,0.7481203877805229,6.093597897438224,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRNP27,Transcription,0.7748124164594017,6.738079614458276,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRNP35,Transcription,0.7398228026205451,5.627761056233592,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRNP48,Transcription,0.8328310839819029,9.538307687457122,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRNP70,Transcription,0.7656190920424433,12.68638551871804,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRPA1,Transcription,0.6997756529235452,12.691423787265943,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRPB,Transcription,0.8227655140450922,9.984437659312444,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRPC,Transcription,0.8288961024782242,10.3361890280865,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRPD1,Transcription,0.814772939108662,12.359114046886384,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRPD3,Transcription,0.7717215479348254,12.797479676331603,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRPE,Transcription,0.7865143806250279,12.355840896881343,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRPF,Transcription,0.7747490186969541,10.07867513670194,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNRPG,Transcription,0.8399440826814528,9.89904030490828,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SNW1,Transcription,0.5796174103124978,5.867608052640704,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SON,Transcription,0.6511096295689685,11.11658644916199,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRRM1,Transcription,0.613006596269543,6.634779127102688,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRRM2,Transcription,0.7007503714268837,5.1590869910349,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRRT,Transcription,0.4411462750182827,10.0491001565431,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRSF1,Transcription,0.7993730319955322,10.375952469657502,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRSF10,Transcription,0.5020568257248854,5.386770509081556,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRSF11,Transcription,0.3818388798349209,5.815552510123358,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRSF2,Transcription,0.7825062903138703,7.871901687484978,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRSF3,Transcription,0.5910927693914764,14.0977985510006,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SRSF7,Transcription,0.8386592720845982,6.866279318365567,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SSU72,Transcription,0.6987159902268024,8.259805502231483,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,STRAP,Transcription,0.6871324785024249,6.01460765502865,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SUGP1,Transcription,0.7780362589561047,7.418227987235181,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SUPT16H,Transcription,0.6551881510002059,13.521495068605214,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,SYF2,Transcription,0.6897185147146717,5.737835130004421,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TADA3,Transcription,0.7332729125510951,6.763513354633751,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TAF10,Transcription,0.6815237897946229,8.722872553181968,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TAF2,Transcription,0.6363847615061067,9.26209917937795,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TAF6,Transcription,0.4117553034814886,6.424538797228532,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TAF7,Transcription,0.6718334098737437,8.15193695297549,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TAF8,Transcription,0.654951890336231,8.373764074541171,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TBP,Transcription,0.621957738605002,7.533908962417563,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TCERG1,Transcription,0.5775878067076101,5.94412646849974,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TEFM,Transcription,-0.1247075976800601,8.825216128404618,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TFDP1,Transcription,0.6007512260508803,4.974910741542319,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,THAP1,Transcription,0.8433882720010647,9.054430267829458,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,THAP11,Transcription,0.5004294767360618,5.331311723625835,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,THG1L,Transcription,0.4904756624420414,7.3629427205353535,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,THOC1,Transcription,0.6345164249540012,7.621380077460028,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,THOC3,Transcription,0.6693276443429064,7.027381727448915,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,THOC5,Transcription,0.8715818581450805,7.360958495079825,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,THOC7,Transcription,0.8383500319612505,4.99347985647771,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TRA2B,Transcription,0.5813131051604158,5.41617951282324,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TRMT112,Transcription,0.8492079515896955,8.466158429558119,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TRMT5,Transcription,0.67961840709866,7.1229304976562045,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TSEN2,Transcription,0.699467806528353,7.12396069620961,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TSR1,Transcription,0.8356760583786748,3.530315142834278,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TSR2,Transcription,0.873320145483783,8.021867007743655,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TUT1,Transcription,0.7063911322175835,4.426126518189903,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,TXNL4A,Transcription,0.7334927188263701,7.948603796132793,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,U2AF1,Transcription,0.7119905571211949,9.81286467491551,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,U2AF2,Transcription,0.7107399269641964,8.031918902659806,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,UPF1,Transcription,0.4843469788379631,14.04428839766289,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,UPF2,Transcription,0.2631587109907625,10.663965027955262,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,USP39,Transcription,0.6612094023587246,4.667591673172773,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,UTP15,Transcription,0.8901828642102765,10.187240757850038,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,UTP18,Transcription,0.8516281975356925,8.078497121042771,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,UTP20,Transcription,0.8877616283967926,8.192413408171687,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,UTP23,Transcription,0.8326106000717353,5.761561478228432,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,VPS72,Transcription,0.3717247457052953,7.239953103292425,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,WBP11,Transcription,0.7793183362575479,4.121292831206602,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,WDR12,Transcription,0.9070174572701885,9.91293747069778,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,WDR43,Transcription,0.8312797506377652,10.993067995056116,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,WDR5,Transcription,0.6106633039674445,6.795806477841612,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,YEATS2,Transcription,0.6378949952558488,6.572727276852962,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,YEATS4,Transcription,0.3153055909198288,7.3317416937611135,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,YTHDC1,Transcription,0.6784276910038989,7.627254216142723,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,ZBTB17,Transcription,0.4531081603134763,5.417438260758361,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,ZCRB1,Transcription,0.6663781519882591,5.026975757810886,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,ZMAT2,Transcription,0.8075933243293779,6.292138857546982,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,ZMAT5,Transcription,0.7282463902232799,6.079051762307944,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,ZNF236,Transcription,0.8462063139686498,5.950581138396814,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_randomGeneEmb,ZNF574,Transcription,0.7447792064283274,4.087627366356578,functional_class_holdout,lpm_randomGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,ABT1,Transcription,0.8570948287808304,7.10052806999576,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,ACTR6,Transcription,0.3755733238365349,5.5082785042895495,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,ARGLU1,Transcription,0.3799587631215809,5.368526459052452,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,ARMC7,Transcription,0.7965324672669905,5.487023218759344,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,ATF5,Transcription,0.8425654275538914,7.887398318061749,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,BCAS2,Transcription,0.6950205296488045,7.255316026137477,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,BMS1,Transcription,0.8793192764880587,6.395833097420434,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,BOP1,Transcription,0.762849453565815,3.3568587129337972,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,BUD13,Transcription,0.7585928882609692,10.018505802822103,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,BUD31,Transcription,0.8210074514915805,7.063617148763074,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CCNH,Transcription,0.8571156964505736,6.1253210615351374,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CCNK,Transcription,-0.0366097073537135,4.3259543955831665,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CDC5L,Transcription,0.8129470569367794,9.339620995902154,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CDK9,Transcription,0.6290900777512112,5.476649771610404,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CHD4,Transcription,0.5535206881071231,7.0186670382757015,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CLP1,Transcription,0.7366857568007699,6.0154532733010715,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CMTR1,Transcription,0.2827186934801749,7.122094458161387,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CNOT1,Transcription,0.6676062108884133,12.446947544574195,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CNOT2,Transcription,0.6727589739617237,8.255549242568655,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CPSF1,Transcription,0.7866392234040793,7.116280744306963,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CPSF3,Transcription,0.8377857318156334,5.671745557320832,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CPSF6,Transcription,0.7265715821943944,10.033675000775988,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CSTF1,Transcription,0.8946841728806401,5.262111019955618,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CSTF3,Transcription,0.7246630065421862,6.789016289220428,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CTNNBL1,Transcription,0.73515688029516,4.486033018496495,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CTR9,Transcription,0.6740783520317091,7.766985634271324,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CWC15,Transcription,0.8107015458716048,7.517357018744971,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,CXXC1,Transcription,0.6855096815452453,5.587386261226696,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DBR1,Transcription,0.6242959906010396,8.805919137542457,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX10,Transcription,0.8722322345471273,6.535012271605362,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX21,Transcription,0.8450100005244381,8.719070307685504,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX23,Transcription,0.813231438238665,7.812816036093204,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX27,Transcription,0.8538690460428724,7.038196325017618,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX41,Transcription,0.7465227783471525,7.910064949195516,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX46,Transcription,0.8516501967586744,5.159071137210777,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX47,Transcription,0.8732021808187767,6.93284752157642,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX5,Transcription,0.344203060981547,4.47532350646313,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX51,Transcription,0.8644024895627169,4.867565768552893,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX52,Transcription,0.8756469536511688,6.631964416105321,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX54,Transcription,0.8588534797996602,3.6524938890804153,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX55,Transcription,0.9033046675373309,4.223939500340086,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DDX56,Transcription,0.8447069159644724,7.033562990910975,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DHX16,Transcription,0.7871973264695369,7.6043203706790194,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DHX36,Transcription,0.6450818371132852,6.482186287311406,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DICER1,Transcription,0.4662985861761747,5.689611640580197,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DIMT1,Transcription,0.8567852948527658,6.760072485574349,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DKC1,Transcription,0.8449246166171838,6.994351981126972,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DMAP1,Transcription,0.7158909613718332,8.902760290985306,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DNAJC17,Transcription,0.7948632818294822,8.17389318666083,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DNMT1,Transcription,0.559278536588252,7.158736324626723,functional_class_holdout,lpm_scgptGeneEmb,Transcription
rpe1,lpm_scgptGeneEmb,DR1,Transcription,0.7308613013271007,6.56682459450217,functional_class_holdout,lpm_scgptGeneEmb,Transcription
